artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Giacomo Puccini;Luciano Pavarotti;The John Alldis Choir;Wandsworth School Boys Choir;London Philharmonic Orchestra;Zubin Mehta,Silvia Colloca - Sing Like An Italian,"Turandot, SC 91: Nessun dorma",0,182158,0,0.232,0.235,2,-14.975,1,0.0404,0.955,0.00122,0.0896,0.0973,113.492,3,opera
Gioachino Rossini;Cecilia Bartoli;Orchestra del Teatro Comunale di Bologna;Giuseppe Patanè,Silvia Colloca - Sing Like An Italian,Il barbiere di Siviglia: Una voce poco fa... Io sono docile,0,396564,0,0.415,0.0697,4,-21.838,1,0.0653,0.981,2.39e-05,0.118,0.108,120.05,3,opera
Georges Bizet;Francesco Verzillo;Danilo Dellepiane,"Chrétien, Cohen, Rousseau, Berlioz, Barthe, Thomas, Demersseman, Verzillo, Bizer: Le trombone romantique dans la France du XIXe siècle","Carmen: ""Danse des gitans""",0,187520,0,0.594,0.0852,7,-20.606,1,0.0533,0.994,0.937,0.101,0.626,127.091,4,opera
Giuseppe Verdi;Vincenzo Ciliberti,CD 1 I CLASSICI,Forza del destino - La vergine degli Angeli,0,218722,0,0.142,0.261,6,-10.312,1,0.035,0.994,0.781,0.29,0.12,63.399,4,opera
Giuseppe Verdi;Chicago Symphony Chorus;Chicago Symphony Orchestra;Sir Georg Solti,Silvia Colloca - Sing Like An Italian,"Nabucco: Va, pensiero, sull'ali dorate - Edit",?,221746,0,0.148,0.0367,1,-21.648,1,0.0413,0.989,0.828,0.114,0.0666,138.57,3,opera
Giuseppe Verdi;Mariinsky Chorus;Mariinsky Orchestra;Valery Gergiev,Halloween Musica Horror 2022,Messa da Requiem: 2a. Dies irae,0,128240,0,0.173,0.395,0,-12.559,0,0.0403,0.94,0.948,0.12,0.107,88.009,4,opera
Jean-Philippe Rameau;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Pièces de clavecin avec une méthode, Suite in D Major, RCT 3: No. 17, Les cyclopes (Live in Japan, 2022)",0,205773,0,0.311,0.361,2,-22.436,0,0.0584,0.992,0.835,0.688,0.56,129.37,4,opera
Gioachino Rossini;National Philharmonic Orchestra;Richard Bonynge,Clásica para los niños de hoy,"La Boutique fantasque, P.120 - Arr. Respighi: 14. Galop",0,295160,0,0.366,0.289,0,-18.305,0,0.0443,0.937,0.822,0.317,0.402,115.119,3,opera
Andrea Bocelli;Jennifer Lopez,Pasión,"Quizás, Quizás, Quizás",55,198213,0,0.589,0.45,4,-8.491,0,0.0657,0.835,1.07e-06,0.0824,0.367,112.103,4,opera
Dimash Qudaibergen,Грешная страсть,S.O.S d'un terrien en détresse,55,246543,0,0.321,0.401,11,-8.6,0,0.0375,0.643,0.00503,0.116,0.0624,108.562,4,opera
Andrea Bocelli,Bocelli (Remastered),Con te partirò,67,250983,0,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,5,opera
Andrea Bocelli,Amor (Spanish Edition / Remastered),Bésame Mucho,61,241232,0,0.521,0.502,5,-8.521,0,0.0287,0.886,0.02,0.188,0.378,95.028,4,opera
André Rieu;Johann Strauss Orchestra,Falling In Love,"Love Story - From ""Love Story""",48,196133,0,0.221,0.153,7,-14.353,0,0.0359,0.886,0.383,0.314,0.0922,73.727,4,opera
Órla Fallon,Sweet By And By,Five Hundred Miles,36,186706,0,0.417,0.403,2,-6.684,1,0.0305,0.876,3.33e-05,0.277,0.531,118.933,4,opera
Nightwish,The Sound of Nightwish Reborn,"While Your Lips Are Still Red - Theme from the Movie ""Lieksa!""",56,258977,0,0.472,0.658,7,-4.971,0,0.0256,0.0244,0.000146,0.195,0.113,100.044,4,opera
Andrea Bocelli,Amore (Remastered),Can't Help Falling In Love - Live At Lake Las Vegas/2005,51,205182,0,0.461,0.399,5,-7.894,1,0.0244,0.813,0.0138,0.911,0.168,97.381,3,opera
Celtic Woman,Celebration,Teir Abhaile Riu,52,246880,0,0.528,0.46,5,-10.564,0,0.0499,0.821,0,0.0547,0.708,124.704,4,opera
Il Volo,Il Volo (International Version),El Reloj,34,249893,?,0.529,0.428,8,-9.559,0,0.0372,0.888,0.00767,0.106,0.193,82.974,4,opera
Jean-Philippe Rameau;Víkingur Ólafsson,"Rameau, Ólafsson: The Arts and the Hours",The Arts and the Hours,64,285442,0,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,4,opera
Celtic Woman,"Decade. The Songs, The Show, The Traditions, The Classics.",Téir Abhaile Riu,55,244413,0,0.515,0.595,5,-6.76,0,0.0504,0.8,0,0.0746,0.704,124.334,4,opera
Jacques Offenbach;Helmuth Brandenburg,"Operas Operetta Overtures, Operetten Opern Ouvertüren",Can Can,57,131599,?,0.429,0.535,3,-11.043,1,0.0379,0.815,0.93,0.0759,0.926,81.182,4,opera
Nightwish,Highest Hopes-The Best Of Nightwish,Nemo,59,273626,0,0.498,0.745,3,-6.537,1,0.0351,0.000167,0.000136,0.0681,0.346,125.014,4,opera
Filippa Giordano,Con Amor a México,Contigo Aprendí,31,192306,0,0.368,0.377,2,-6.508,0,0.0282,0.807,2.19e-05,0.108,0.189,81.305,4,opera
Giuseppe Verdi;Luciano Pavarotti;London Symphony Orchestra;Richard Bonynge,Pavarotti singt Verdi,"Rigoletto: ""La donna è mobile""",56,142506,0,0.386,0.128,6,-16.273,1,0.0371,0.966,2.39e-06,0.0827,0.363,66.187,3,opera
Jules Massenet;Nicola Benedetti;London Symphony Orchestra;Daniel Harding,Szymanowski: Violin Concerto No.1,Meditation: Méditation from Thaïs,47,337253,?,0.2,0.0686,2,-23.415,1,0.046,0.873,0.402,0.0911,0.0358,91.498,4,opera
Jean-Philippe Rameau;Víkingur Ólafsson,Debussy – Rameau,The Arts and the Hours,54,285442,0,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,4,opera
Giuseppe Verdi;Ileana Cotrubas;Plácido Domingo;Chor der Bayerischen Staatsoper München;Bavarian State Orchestra;Carlos Kleiber,Verdi: La Traviata,La traviata / Act I: Libiamo ne'lieti calici,56,175506,0,0.424,0.214,10,-17.688,1,0.0763,0.962,2.9e-05,0.681,0.282,113.211,4,opera
Maire Brennan,Perfect Time,Perfect Time,34,286200,0,0.18,0.272,10,-15.516,1,0.0371,0.863,2.58e-05,0.18,0.102,171.493,4,opera
Giuseppe Verdi;Quatuor Zaïde,No(s) Dames,I masnadieri: Prélude (Arr. for String Quartet by Eric Mouret),36,185373,0,0.192,0.05,2,-23.002,0,0.0433,0.96,0.551,0.175,0.144,68.149,4,opera
Jacques Offenbach;Nemanja Radulović;Camille Thomas;Double Sens,Offenbach - Great Recordings,"Les Contes d'Hoffmann / Act III: Barcarolle (Arr. for Violin, Cello, Piano and String Ensemble by Aleksandar Sedlar)",34,201960,0,0.11,0.0299,2,-22.969,1,0.0426,0.97,0.778,0.102,0.0543,167.214,4,opera
Francesco Cavalli;Théophile Alexandre;Quatuor Zaïde,No(s) Dames,"Il Giasone, Act 1 Scene 14: Dell'antro magico (Arr. for Countertenor & String Quartet by Eric Mouret)",36,135240,0,0.53,0.0292,2,-16.327,0,0.0608,0.97,0,0.0769,0.0873,69.495,3,opera
Kiri Te Kanawa;Luise Edeiken;Angelina Reaux;Stella Zambalis;Leonard Bernstein,Fiesta temática 80s,West Side Story: XII. I Feel Pretty,0,203000,0,0.502,0.179,9,-16.408,0,0.0705,0.924,2.14e-06,0.794,0.459,95.165,3,opera
Michael Ball;Alfie Boe,Classic Christmas 2022,I'll Be Home For Christmas,0,241680,0,0.129,0.327,8,-13.224,1,0.0347,0.697,0.0618,0.101,0.068,82.686,4,opera
Jules Massenet;Michel Schwalbé;Berliner Philharmoniker;Herbert von Karajan,Relajación y siestas,Thaïs / Acte Deux: Meditation,?,359946,0,0.161,0.0825,4,-23.357,0,0.0408,0.795,0.84,0.148,0.0371,132.577,3,opera
Charles Gounod;石丸由佳,死の舞踏~悪魔のパイプオルガン,操り人形の葬送行進曲,0,286600,0,0.283,0.062,2,-17.116,1,0.033,0.945,0.815,0.125,0.175,88.707,4,opera
Michael Ball,CHRISTMAS TOP HITS 2022,Driving Home For Christmas,0,240693,0,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
Michael Ball,JULMYS,Driving Home For Christmas,0,240693,0,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
Michael Ball,JULPYNTA,Driving Home For Christmas,0,240693,0,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
Michael Ball,Christmas Dinner,Driving Home For Christmas,0,240693,0,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
Pietro Mascagni;Vincenzo Ciliberti,CD 1 I CLASSICI,Cavalleria Rusticana - O Lola ch'hai di latti la cammisa,0,250302,0,0.32,0.333,5,-9.705,0,0.0345,0.966,0.885,0.135,0.282,123.356,3,opera
Michael Ball,All I want For Christmas Is Music,Driving Home For Christmas,0,240693,0,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
Vincenzo Bellini;Cecilia Bartoli;James Levine,Silvia Colloca - Sing Like An Italian,Vaga luna che inargenti,0,245327,0,0.271,0.014,8,-24.44,1,0.0676,0.994,0.00012,0.121,0.097,183.035,3,opera
Charles Gounod;Johann Sebastian Bach;Gerhard Schmidt-Gaden;Anneliese Rothenberger;Symphonie-Orchester Graunke;Tölzer Knabenchor,Alle Jahre wieder: Weihnachten mit Kindern,"Ave Maria, CG 89a",0,168773,0,0.199,0.175,7,-17.18,1,0.04,0.967,0.00025,0.107,0.0387,97.569,3,opera
Jean-Baptiste Lully;Clément Debieuvre;Davy Cornillot;David Witczak;Ensemble Leviathan;Lucile Tessier,"Purcell: See, even Night herself is here (The Fairy Queen) - Rameau: Dormons, dormons tous (Atys)","Atys, LWV 53: Dormons, dormons tous",0,454360,0,0.136,0.0503,5,-22.275,0,0.0407,0.962,0.221,0.11,0.073,89.42,4,opera
Charles Gounod;Boston Symphony Orchestra;Seiji Ozawa,Halloween Musica Horror 2022,"Faust, Ballet Music: 7. Danse de Phryné (Allegro vivo)",0,151240,0,0.303,0.581,4,-13.108,1,0.139,0.736,0.638,0.147,0.389,158.663,4,opera
Pietro Mascagni;Vincenzo Ciliberti,CD 1 I CLASSICI,Cavalleria Rusticana - Duetto Santuzza Turiddu,0,388051,0,0.16,0.32,5,-14.648,1,0.0456,0.951,0.925,0.105,0.0833,168.072,3,opera
Elaine Paige,Christmas Music - Holiday Hits,I Believe in Father Christmas,0,210466,0,0.61,0.182,2,-19.318,1,0.0322,0.395,7.18e-06,0.0774,0.207,112.503,4,opera
Gaetano Donizetti;Vincenzo Ciliberti,CD 1 I CLASSICI,Lucia di Lammermoor - Quartetto dalla Lucia,0,316518,0,0.213,0.591,2,-4.845,1,0.0382,0.976,0.915,0.165,0.0629,88.024,3,opera
Vincenzo Bellini;Joan Sutherland;London Symphony Chorus;London Symphony Orchestra;Richard Bonynge,Silvia Colloca - Sing Like An Italian,Norma: Casta Diva,0,395431,0,0.23,0.0642,7,-21.896,1,0.0481,0.983,0.0512,0.21,0.0447,75.868,4,opera
Pietro Mascagni;Julia Varady;The London Opera Chorus;National Philharmonic Orchestra;Gianandrea Gavazzeni,Silvia Colloca - Sing Like An Italian,Cavalleria rusticana: Regina coeli laetare,0,327979,0,0.219,0.336,7,-14.093,1,0.0436,0.973,0.00398,0.153,0.0638,133.728,4,opera
Vincenzo Bellini;Luciano Pavarotti;Joan Sutherland;Marilyn Horne;New York City Opera Orchestra;Richard Bonynge,Silvia Colloca - Sing Like An Italian,Beatrice di Tenda: Angiol di pace - Live in New York / 1981 Minus Applause,0,159362,0,0.213,0.148,8,-17.19,1,0.056,0.991,0,0.122,0.161,169.056,1,opera
Gaetano Donizetti;Vincenzo Ciliberti,CD 1 I CLASSICI,Lucia di Lammermoor - Scena della pazzia,0,879905,0,0.221,0.402,3,-9.277,1,0.0375,0.988,0.834,0.161,0.0374,100.233,4,opera
Gaetano Donizetti;Luciano Pavarotti;English Chamber Orchestra;Richard Bonynge,Silvia Colloca - Sing Like An Italian,L'elisir d'amore: Una furtiva lagrima,0,291287,0,0.233,0.054,10,-21.331,1,0.0423,0.982,0.000201,0.0955,0.0632,79.679,4,opera
Pietro Mascagni;Vincenzo Ciliberti,CD 1 I CLASSICI,"Cavalleria Rusticana - Mamma, quel vino è generoso",0,388000,0,0.202,0.381,3,-16.957,1,0.041,0.957,0.813,0.227,0.126,102.923,4,opera
"Charles Gounod;Orchestra of the Royal Opera House, Covent Garden;Sir Alexander Gibson",Halloween Musica Horror 2022,Funeral March of a Marionette (Marche funèbre d'une marionette),0,277320,0,0.44,0.0193,2,-26.975,1,0.048,0.966,0.601,0.0993,0.384,97.663,4,opera
Gaetano Donizetti;Vincenzo Ciliberti,CD 1 I CLASSICI,Lucia di Lammermoor - Spargi d'amaro pianto,0,269601,0,0.27,0.497,3,-7.187,1,0.0357,0.985,0.895,0.386,0.151,107.786,4,opera
José Carreras,Stille Nacht - Die schönsten Weihnachtslieder,Stille Nacht (Silent Night),0,218933,0,0.213,0.27,1,-9.497,1,0.0309,0.978,0.901,0.181,0.165,71.8,3,opera
Gaetano Donizetti;Vincenzo Ciliberti,CD 1 I CLASSICI,Lucia di Lammermoor - Spargi d'amaro pianto - Alt. Version,0,257010,0,0.263,0.288,3,-17.363,1,0.0421,0.988,0.914,0.78,0.12,79.454,4,opera
André Rieu;Carmen Monarcha;Mirusia Louwerse;Suzan Erens;The Platin Tenors,My Music - My World - The Very Best Of,O Fortuna,45,218626,0,0.288,0.388,2,-10.267,0,0.0374,0.934,0.000401,0.23,0.226,82.271,3,opera
Andrea Bocelli;Édith Piaf,Passione (Remastered),La vie en rose,57,186982,0,0.344,0.404,0,-7.478,1,0.0358,0.829,0,0.27,0.441,80.778,4,opera
Nightwish,Century Child,The Phantom Of The Opera,?,248706,0,0.431,0.829,5,-7.713,0,0.0491,7.33e-06,0.03,0.086,0.356,131.891,4,opera
Celtic Woman,Celtic Woman,You Raise Me Up,54,271133,0,0.262,0.209,2,-10.685,1,0.0385,0.919,1.98e-06,0.0805,0.141,121.487,4,opera
Andrea Bocelli,Amor (Spanish Edition / Remastered),Cuando Me Enamoro,58,235446,0,0.615,0.602,10,-6.765,1,0.044,0.591,2.51e-06,0.102,0.521,102.068,4,opera
Dimash Qudaibergen;Igor Krutoy,ДИМАШ КУДАЙБЕРГЕН И ИГОРЬ КРУТОЙ,Stranger,49,321364,0,0.304,0.733,10,-5.794,0,0.0684,0.256,0.00133,0.0925,0.204,127.932,4,opera
Nightwish,Oceanborn,Sleeping Sun,51,245000,0,0.333,0.572,2,-6.455,0,0.0302,0.00885,0,0.102,0.0707,110.402,4,opera
Il Volo,We Are Love,Historia De Un Amor,30,234093,0,0.301,0.485,8,-7.93,0,0.0377,0.91,0.00027,0.131,0.159,83,4,opera
Andrea Bocelli;Giorgia,Bocelli (Remastered),Vivo per lei,65,265584,0,0.533,0.456,2,-6.392,1,0.0265,0.703,0,0.18,0.289,136.117,4,opera
Secret Garden,Songs From A Secret Garden,Adagio,54,175040,0,0.115,0.328,7,-11.154,0,0.0416,0.911,0.771,0.101,0.0611,51.096,4,opera
Giacomo Puccini;HAUSER;Robert Ziegler;London Symphony Orchestra,Classic,Nessun Dorma,51,177960,0,0.168,0.475,2,-5.732,1,0.0349,0.911,0.929,0.124,0.0523,98.286,4,opera
Secret Garden,Once In A Red Moon,The Promise,55,200933,0,0.184,0.161,9,-18.261,1,0.0464,0.925,0.771,0.109,0.087,86.351,4,opera
Secret Garden,Songs From A Secret Garden,Song From A Secret Garden,58,214786,0,0.226,0.303,0,-10.866,0,0.0374,0.897,0.878,0.162,0.094,66.727,4,opera
Léo Delibes;Razumovsky Symphony Orchestra;Andrew Mogrelia,Delibes: Sylvia (Complete Ballet) / Saint-Saens: Henry Viii,Sylvia: Act III: Divertissement: Variation - Valse,58,75106,0,0.346,0.0578,3,-22.644,1,0.0352,0.932,0.928,0.211,0.422,97.259,3,opera
Georges Bizet;Orquestra Simfònica de Barcelona i Nacional de Catalunya;Pablo González,Bizet: Carmen & L'arlésienne Suites,Carmen Suite No. 1 (Arr. E. Guiraud): IV. Séguedille,60,121933,0,0.248,0.00674,2,-36.547,1,0.0417,0.952,0.271,0.155,0.185,176.236,3,opera
Amilcare Ponchielli;Staatskapelle Dresden;Silvio Varviso,Favourite Ballet,La Gioconda / Act 3: Dance Of The Hours,56,86360,0,0.512,0.0181,4,-30.054,1,0.0563,0.881,5.78e-05,0.288,0.252,137.927,4,opera
Giuseppe Verdi;Carmen Giannattasio;Veronica Simeoni;Alxander Timchenko;Carlo Colombara;Yuri Temirkanov;St. Petersburg Philharmonic Orchestra,Verdi Requiem,Dies Irae,55,134746,0,0.272,0.346,0,-14.01,0,0.0317,0.926,0.931,0.0772,0.24,79.773,4,opera
Alessandro Safina,Dedicated,Parla più piano,30,218186,0,0.194,0.302,0,-9.349,0,0.031,0.891,1.68e-05,0.0983,0.126,70.922,5,opera
Secret Garden,Songs From A Secret Garden,Nocturne,57,193680,0,0.219,0.298,2,-11.52,0,0.0313,0.944,0.254,0.094,0.154,79.136,3,opera
Nightwish,Endless Forms Most Beautiful (Deluxe Version),Élan,58,287000,0,0.576,0.588,5,-9.553,1,0.0308,0.0124,0.000177,0.148,0.316,127.969,4,opera
Alessandro Safina,Dedicated,La nave va,30,215167,0,0.312,0.424,4,-8.841,0,0.0377,0.792,0,0.602,0.371,99.099,3,opera
Il Volo,10 Years - The Best Of,Cerquisima - Spanish Version,29,194235,0,0.432,0.694,4,-4.724,1,0.0559,0.306,1.28e-06,0.314,0.418,139.688,4,opera
André Rieu;Johann Strauss Orchestra,100 Greatest Moments,"The Second Waltz, Op. 99a",55,221706,0,0.242,0.295,0,-10.751,0,0.0319,0.919,0.899,0.107,0.467,186.669,3,opera
André Rieu;Johann Strauss Orchestra,Magie de la valse,"The Blue Danube, Op. 314",30,478533,0,0.268,0.157,2,-14.398,1,0.031,0.922,0.937,0.308,0.122,96.802,4,opera
Giorgia Fumanti,Magnificat,Ninna nanna,28,214120,0,0.299,0.306,2,-11.962,1,0.036,0.962,0.548,0.11,0.109,90.518,3,opera
Jacques Offenbach;Quatuor Zaïde,No(s) Dames,"Les Contes d'Hoffmann, Act 4: Barcarolle (Arr. for String Quartet by Eric Mouret)",31,177840,0,0.182,0.115,0,-20.767,1,0.0541,0.85,0.043,0.14,0.249,73.292,4,opera
Giacomo Puccini;Luciano Pavarotti;John Alldis Choir;Wandsworth School Boys Choir;London Philharmonic Orchestra;Zubin Mehta,Puccini: Turandot - Highlights,"Turandot, SC 91 / Act III: ""Nessun dorma!""",61,177333,0,0.212,0.301,2,-12.505,1,0.0384,0.963,0.0033,0.13,0.0798,84.025,4,opera
Adolphe Adam;Rolando Villazón;Xavier De Maistre,Classical Christmas 2022,O Holy Night,0,210401,0,0.322,0.157,2,-15.679,1,0.0351,0.944,0.031,0.103,0.113,107.014,3,opera
Georges Bizet;Luciano Pavarotti;Vienna Volksoper Orchestra;Leone Magiera,The World's Best Loved Tenor Arias,"Carmen, WD 31: ""La fleur que tu m'avais jetée""",30,265053,0,0.278,0.182,1,-17.244,1,0.0445,0.977,0.605,0.177,0.0627,128.494,4,opera
Adolphe Adam;Rolando Villazón;Xavier De Maistre,Classical Christmas,O Holy Night,0,210401,0,0.322,0.157,2,-15.679,1,0.0351,0.944,0.031,0.103,0.113,107.014,3,opera
El Cuervo de Poe,Ex-Libris,La Llorona,31,204746,0,0.476,0.879,0,-4.754,0,0.193,0.00138,6.3e-06,0.351,0.407,172.417,3,opera
Celtic Woman,Emerald: Musical Gems,Mo Ghile Mear,28,256826,0,0.393,0.438,7,-9.421,1,0.0398,0.648,0,0.3,0.496,130.003,4,opera
Adolphe Adam;Rolando Villazón;Xavier De Maistre,Weihnachten Klassik 2022,O Holy Night,0,210401,?,0.322,0.157,2,-15.679,1,0.0351,0.944,0.031,0.103,0.113,107.014,3,opera
Adolphe Adam;Wiener Sängerknaben;Friar Alessandro;Schubert-Akademie;Gerald Wirth,Classical Christmas,O Holy Night,0,401933,?,0.136,0.23,2,-11.668,1,0.0355,0.961,0.148,0.113,0.122,82.083,3,opera
Adolphe Adam;phil Blech Wien;Anton Mittermayr;Piotr Beczala,Classical Christmas,Cantique de Noël,0,292173,0,0.279,0.273,3,-9.885,1,0.032,0.984,0.00581,0.136,0.183,66.886,4,opera
Giuseppe Verdi;Théophile Alexandre;Quatuor Zaïde,No(s) Dames,"La Traviata, Act 3 Scene 4: Addio del passato (Arr. for Countertenor & String Quartet by Eric Mouret)",?,271680,0,0.265,0.0797,4,-17.449,0,0.0462,0.992,0.00246,0.13,0.157,149.358,4,opera
Adolphe Adam;phil Blech Wien;Anton Mittermayr;Piotr Beczala,Klassische Weihnachtsmusik,Cantique de Noël,0,292173,0,0.279,0.273,3,-9.885,1,0.032,0.984,0.00581,0.136,0.183,66.886,4,opera
Adolphe Adam;Wiener Sängerknaben;Aida Garifullina;Schubert-Akademie;Gerald Wirth,Klassische Weihnachtsmusik,O Holy Night,0,399880,0,0.182,0.309,3,-8.957,1,0.0371,0.946,0.0461,0.101,0.061,87.018,3,opera
"Léo Delibes;Orchestra of the Royal Opera House, Covent Garden;Mark Ermler",Delibes: Coppelia (Highlights),"Coppélia: Coppélia, Act II: Musique des automates",29,113933,0,0.499,0.177,4,-25.878,1,0.0422,0.901,0.561,0.312,0.56,125.939,4,opera
Adolphe Adam;Rolando Villazón;Slovak National Symphony Orchestra;Allan Wilson;Apollo Voices;Graham Foote,Classical Christmas,"Minuit, Chrétiens",0,271573,0,0.201,0.363,2,-10.551,1,0.0386,0.967,0.115,0.126,0.104,140.477,3,opera
Adolphe Adam;Luciano Pavarotti;National Philharmonic Orchestra;Kurt Herbert Adler,Weihnachten Klassik 2022,O Holy Night,0,254693,0,0.15,0.3,3,-10.723,1,0.0407,0.973,0.00668,0.131,0.117,55.329,4,opera
Adolphe Adam;Rolando Villazón;Slovak National Symphony Orchestra;Allan Wilson;Apollo Voices;Graham Foote,Classical Christmas 2022,"Minuit, Chrétiens",0,271573,0,0.201,0.363,2,-10.551,1,0.0386,0.967,0.115,0.126,0.104,140.477,3,opera
Hayley Westenra,Positive Classical For Kids,Dark Waltz,29,259105,0,0.148,0.2,3,-13.18,0,0.0388,0.149,4.88e-05,0.122,0.121,87.208,3,opera
Adolphe Adam;Rolando Villazón;Slovak National Symphony Orchestra;Allan Wilson;Apollo Voices;Graham Foote,Weihnachten Klassik 2022,"Minuit, Chrétiens",0,271573,0,0.201,0.363,2,-10.551,1,0.0386,0.967,0.115,0.126,0.104,140.477,3,opera
Sarah Brightman,Repo! The Genetic Opera (Original Motion Picture Soundtrack),Chromaggia,29,155520,0,0.432,0.448,3,-10.282,0,0.0375,0.898,0.000213,0.116,0.156,69.791,4,opera
Sissel,Innerst I Sjelen,Innerst i sjelen,31,237000,0,0.496,0.275,5,-11.848,1,0.0293,0.589,0,0.105,0.344,129.362,4,opera
Giacomo Puccini;Rolando Panerai;Gianni Maffeo;Luciano Pavarotti;Mirella Freni;Schöneberger Sängerknaben;Chor der Deutschen Oper Berlin;Berliner Philharmoniker;Herbert von Karajan,Puccini: La Bohème,"La bohème, SC 67 / Act 2: ""Arranci, datteri!""",29,172706,0,0.359,0.517,5,-13.837,1,0.0949,0.966,0.771,0.765,0.39,108.247,4,opera
Malena Ernman;Så som i Himmelen Ensemblen,Så som i Himmelen (Originalensemblen),Gabriellas sång,29,215808,0,0.306,0.308,10,-7.94,1,0.0308,0.87,0,0.15,0.189,82.928,4,opera
Giacomo Puccini;Michel Sénéchal;Rolando Panerai;Luciano Pavarotti;Nicolai Ghiaurov;Gianni Maffeo;Berliner Philharmoniker;Herbert von Karajan,Puccini: La Bohème,"La bohème, SC 67 / Act 1: ""Si può"" - ""Chi è là?""",29,318506,0,0.416,0.231,9,-16.997,1,0.0796,0.977,0.018,0.224,0.288,114.603,3,opera
Elaine Paige,Holly Jolly Christmas,I Believe in Father Christmas,0,210466,0,0.61,0.182,2,-19.318,1,0.0322,0.395,7.18e-06,0.0774,0.207,112.503,4,opera
Luciano Pavarotti;Bryan Adams,Pavarotti & Friends 2,'O Sole Mio - Live,47,191506,0,0.297,0.264,8,-12.537,1,0.0387,0.943,1.4e-05,0.7,0.247,62.074,4,opera
Josh Groban,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Evermore,55,189477,0,0.219,0.362,9,-8.615,1,0.0327,0.794,1.03e-05,0.112,0.233,89.819,1,opera
?,A New Journey,Scarborough Fair,?,192973,0,0.247,0.233,10,-13.611,1,0.0366,0.914,2.49e-05,0.379,0.102,123.097,3,opera
Secret Garden,You Raise Me Up - The Collection,Lotus,41,275600,0,0.24,0.231,4,-13.889,0,0.0366,0.771,0.903,0.277,0.0384,81.013,3,opera
Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,Have Yourself a Merry Little Christmas,Have Yourself a Merry Little Christmas,35,243160,0,0.252,0.147,1,-13.363,1,0.0371,0.905,7.3e-06,0.139,0.255,66.16,4,opera
Giacomo Puccini;Freddie De Tommaso;Apollo Voices;Philharmonia Orchestra;Paolo Arrivabeni,Puccini: Turandot / Act 3: Nessun dorma,"Turandot, SC 91 / Act 3: Nessun dorma",45,195853,0,0.249,0.24,2,-12.083,1,0.0348,0.979,0.0117,0.0935,0.0697,71.431,3,opera
Sarah Brightman;Vincent Niclo,Sogni,Sogni,26,258000,0,0.165,0.494,1,-7.683,1,0.0355,0.574,0.0085,0.0868,0.109,61.504,4,opera
André Rieu,At the Movies,"Love Theme (from ""Romeo and Juliet"")",55,224000,0,0.236,0.224,7,-13.578,0,0.0378,0.835,0.843,0.232,0.0767,75.826,3,opera
André Rieu;Johann Strauss Orchestra,Falling In Love,The Lonely Shepherd,54,208133,0,0.166,0.287,2,-12.622,0,0.0352,0.817,0.853,0.0944,0.0745,72.843,4,opera
